name:es_aa,name:es_var,type_var,2014
Uganda,Cadenas de valor,param,3.726
Uganda,Es...Financial institutions in clean energy,ind,0.09
Uganda,Es...Value chains by clean energy sector,ind,0.055
Uganda,Es...Distributed clean energy value chains by sector,ind,0.15
Uganda,Es...Clean energy service providers,ind,0.135
Uganda,Es...Distributed clean energy service providers,ind,0.129
Uganda,Gestión de GEI,param,1.684
Uganda,Es...Carbon offsets historical activity,ind,0.112
Uganda,Es...CDM risk,ind,0.038
Uganda,Es...Carbon offsets future potential,ind,0.018
Uganda,Es...GHG emissions reduction target,ind,0.0
Uganda,Es...GHG country registry,ind,0.0
Uganda,Es...GHG market-based instruments,ind,0.0
Uganda,Es...PMR & NAMA,ind,0.009
Uganda,Es...Voluntary GHG reporting by corporates,ind,0.0
Uganda,Es...Investor pressure – PRI signatories,ind,0.0
Uganda,Es...Corporate energy efficiency initiatives,ind,0.0
Uganda,Es...Corporate emission reduction policies,ind,0.0
Uganda,Es...Capacity building – env. business training,ind,0.038
Uganda,Es...Capacity building – think tanks,ind,0.038
Uganda,Es...Global rank,rank,12.0
Uganda,Es...Regional rank,rank,3.0
Uruguay,Puntaje,score,1.751
Uruguay,Marco Propicio,param,1.503
Uruguay,Es...Clean energy policies,ind,0.199
Uruguay,Es...Power sector structure,ind,0.1
Uruguay,Es...Distributed energy regulatory framework,ind,0.0
Uruguay,Es...Clean energy rural electrification,ind,0.04
Uruguay,Es...Energy access policies,ind,0.0
Uruguay,Es...Policy barriers,ind,0.006
Uruguay,Es...Clean energy installed capacity,ind,0.026
Uruguay,Es...Growth rate of installed capacity,ind,0.0
Uruguay,Es...Clean energy electricity generation,ind,0.012
Uruguay,Es...Growth rate of electricity generation,ind,0.034
Uruguay,Es...Biofuels production,ind,0.0
Uruguay,Es...Growth rate biofuels production,ind,0.0
Uruguay,Es...Average electricity spot prices,ind,0.065
Uruguay,Es...Average retail electricity prices,ind,0.046
Uruguay,Es...Average residential electricity prices,ind,0.0
Uruguay,Es...Average commercial electricity prices,ind,0.0
Uruguay,Es...Average industrial electricity prices,ind,0.0
Uruguay,Es...Average kerosene prices,ind,0.0
Uruguay,Es...Average diesel prices,ind,0.0
Uruguay,Es...Growth rate of power demand,ind,0.041
Uruguay,Es...Electrification rate,ind,0.002
Uruguay,Es...Population using solid fuels for cooking,ind,0.0
Uruguay,Financiamiento y Inversión,param,2.027
Uruguay,Es...Clean energy investments,ind,0.042
Uruguay,Es...Growth rate of clean energy investments,ind,0.338
Uruguay,Es...Asset finance investments,ind,0.0
Uruguay,Es...Corporate finance investments,ind,0.0
Uruguay,Es...VC/PE investments,ind,0.0
Uruguay,"Es...Loans, grants, grant programs",ind,0.009
Uruguay,Es...Local investments,ind,0.132
Uruguay,Es...Number of Green MFI,ind,0.003
Uruguay,Es...Green micro-loans,ind,0.0
Uruguay,Es...Green micro-borrowers,ind,0.0
Uruguay,Es...Average cost of green micro debt,ind,0.004
Uruguay,Es...Average cost of debt,ind,0.044
Uruguay,Es...Swap rate,ind,0.038
Uruguay,Cadenas de valor,param,1.161
Uruguay,Es...Financial institutions in clean energy,ind,0.038
Uruguay,Es...Value chains by clean energy sector,ind,0.109
Uruguay,Es...Distributed clean energy value chains by sector,ind,0.0
Uruguay,Es...Clean energy service providers,ind,0.028
Uruguay,Es...Distributed clean energy service providers,ind,0.0
Uruguay,Gestión de GEI,param,2.653
Uruguay,Es...Carbon offsets historical activity,ind,0.15
Uruguay,Es...CDM risk,ind,0.075
Uruguay,Es...Carbon offsets future potential,ind,0.037
Uruguay,Es...GHG emissions reduction target,ind,0.0
Uruguay,Es...GHG country registry,ind,0.0
Uruguay,Es...GHG market-based instruments,ind,0.0
Uruguay,Es...PMR & NAMA,ind,0.028
Uruguay,Es...Voluntary GHG reporting by corporates,ind,0.0
Uruguay,Es...Investor pressure – PRI signatories,ind,0.033
Uruguay,Es...Corporate energy efficiency initiatives,ind,0.0
Uruguay,Es...Corporate emission reduction policies,ind,0.0
Uruguay,Es...Capacity building – env. business training,ind,0.038
Uruguay,Es...Capacity building – think tanks,ind,0.038
Uruguay,Es...Global rank,rank,6.0
Uruguay,Es...Regional rank,rank,3.0
Venezuela,Puntaje,score,0.323
Venezuela,Marco Propicio,param,0.107
Venezuela,Es...Clean energy policies,ind,0.0
Venezuela,Es...Power sector structure,ind,0.028
Venezuela,Es...Distributed energy regulatory framework,ind,0.0
Venezuela,Es...Clean energy rural electrification,ind,0.0
Venezuela,Es...Energy access policies,ind,0.0
Venezuela,Es...Policy barriers,ind,0.003
Venezuela,Es...Clean energy installed capacity,ind,0.001
Venezuela,Es...Growth rate of installed capacity,ind,0.0
Venezuela,Es...Clean energy electricity generation,ind,0.0
Venezuela,Es...Growth rate of electricity generation,ind,0.0
Venezuela,Es...Biofuels production,ind,0.0
Venezuela,Es...Growth rate biofuels production,ind,0.0
Venezuela,Es...Average electricity spot prices,ind,0.0
Venezuela,Es...Average retail electricity prices,ind,0.01
Venezuela,Es...Average residential electricity prices,ind,0.0
Venezuela,Es...Average commercial electricity prices,ind,0.0
Venezuela,Es...Average industrial electricity prices,ind,0.0
Venezuela,Es...Average kerosene prices,ind,0.0
Venezuela,Es...Average diesel prices,ind,0.0
Venezuela,Es...Growth rate of power demand,ind,0.0
Venezuela,Es...Electrification rate,ind,0.002
Venezuela,Es...Population using solid fuels for cooking,ind,0.0
Venezuela,Financiamiento y Inversión,param,0.19
Venezuela,Es...Clean energy investments,ind,0.001
Venezuela,Es...Growth rate of clean energy investments,ind,0.0
Venezuela,Es...Asset finance investments,ind,0.0
Venezuela,Es...Corporate finance investments,ind,0.0
Venezuela,Es...VC/PE investments,ind,0.0
Venezuela,"Es...Loans, grants, grant programs",ind,0.0
Venezuela,Es...Local investments,ind,0.0
Venezuela,Es...Number of Green MFI,ind,0.0
Venezuela,Es...Green micro-loans,ind,0.0
Venezuela,Es...Green micro-borrowers,ind,0.0
Venezuela,Es...Average cost of green micro debt,ind,0.0
Venezuela,Es...Average cost of debt,ind,0.034
Venezuela,Es...Swap rate,ind,0.022
Venezuela,Cadenas de valor,param,0.888
Venezuela,Es...Financial institutions in clean energy,ind,0.075
Venezuela,Es...Value chains by clean energy sector,ind,0.039
Venezuela,Es...Distributed clean energy value chains by sector,ind,0.0
Venezuela,Es...Clean energy service providers,ind,0.019
Venezuela,Es...Distributed clean energy service providers,ind,0.0
Venezuela,Gestión de GEI,param,0.597
Venezuela,Es...Carbon offsets historical activity,ind,0.0
Venezuela,Es...CDM risk,ind,0.0
Venezuela,Es...Carbon offsets future potential,ind,0.015
Venezuela,Es...GHG emissions reduction target,ind,0.0
Venezuela,Es...GHG country registry,ind,0.0
Venezuela,Es...GHG market-based instruments,ind,0.0
Venezuela,Es...PMR & NAMA,ind,0.0
Venezuela,Es...Voluntary GHG reporting by corporates,ind,0.0
Venezuela,Es...Investor pressure – PRI signatories,ind,0.0
Venezuela,Es...Corporate energy efficiency initiatives,ind,0.0
Venezuela,Es...Corporate emission reduction policies,ind,0.0
Venezuela,Es...Capacity building – env. business training,ind,0.038
Venezuela,Es...Capacity building – think tanks,ind,0.038
Venezuela,Es...Global rank,rank,54.0
Venezuela,Es...Regional rank,rank,25.0
Vietnam,Puntaje,score,1.448
Vietnam,Marco Propicio,param,1.317
Vietnam,Es...Clean energy policies,ind,0.129
Vietnam,Es...Power sector structure,ind,0.122
Vietnam,Es...Distributed energy regulatory framework,ind,0.0
Vietnam,Es...Clean energy rural electrification,ind,0.04
Vietnam,Es...Energy access policies,ind,0.0
Vietnam,Es...Policy barriers,ind,0.004
Vietnam,Es...Clean energy installed capacity,ind,0.043
Vietnam,Es...Growth rate of installed capacity,ind,0.16
Vietnam,Es...Clean energy electricity generation,ind,0.0
Vietnam,Es...Growth rate of electricity generation,ind,0.0
Vietnam,Es...Biofuels production,ind,0.003
Vietnam,Es...Growth rate biofuels production,ind,0.0
Vietnam,Es...Average electricity spot prices,ind,0.0
Vietnam,Es...Average retail electricity prices,ind,0.022
Vietnam,Es...Average residential electricity prices,ind,0.0
Vietnam,Es...Average commercial electricity prices,ind,0.0
Vietnam,Es...Average industrial electricity prices,ind,0.0
Vietnam,Es...Average kerosene prices,ind,0.0
Vietnam,Es...Average diesel prices,ind,0.0
Vietnam,Es...Growth rate of power demand,ind,0.0
Vietnam,Es...Electrification rate,ind,0.002
Vietnam,Es...Population using solid fuels for cooking,ind,0.0
Vietnam,Financiamiento y Inversión,param,0.445
Vietnam,Es...Clean energy investments,ind,0.024
Vietnam,Es...Growth rate of clean energy investments,ind,0.01
Vietnam,Es...Asset finance investments,ind,0.0
Vietnam,Es...Corporate finance investments,ind,0.0
Vietnam,Es...VC/PE investments,ind,0.0
Vietnam,"Es...Loans, grants, grant programs",ind,0.0
Vietnam,Es...Local investments,ind,0.0
Vietnam,Es...Number of Green MFI,ind,0.01
Vietnam,Es...Green micro-loans,ind,0.0
Vietnam,Es...Green micro-borrowers,ind,0.0
Vietnam,Es...Average cost of green micro debt,ind,0.0
Vietnam,Es...Average cost of debt,ind,0.052
Vietnam,Es...Swap rate,ind,0.038
Vietnam,Cadenas de valor,param,3.253
Vietnam,Es...Financial institutions in clean energy,ind,0.15
Vietnam,Es...Value chains by clean energy sector,ind,0.197
Vietnam,Es...Distributed clean energy value chains by sector,ind,0.0
Vietnam,Es...Clean energy service providers,ind,0.141
Vietnam,Es...Distributed clean energy service providers,ind,0.0
Vietnam,Gestión de GEI,param,1.87
Vietnam,Es...Carbon offsets historical activity,ind,0.112
Vietnam,Es...CDM risk,ind,0.038
Vietnam,Es...Carbon offsets future potential,ind,0.016
Vietnam,Es...GHG emissions reduction target,ind,0.056
Vietnam,Es...GHG country registry,ind,0.0
Vietnam,Es...GHG market-based instruments,ind,0.0
Vietnam,Es...PMR & NAMA,ind,0.038
Vietnam,Es...Voluntary GHG reporting by corporates,ind,0.0
Vietnam,Es...Investor pressure – PRI signatories,ind,0.003
Vietnam,Es...Corporate energy efficiency initiatives,ind,0.0
Vietnam,Es...Corporate emission reduction policies,ind,0.0
Vietnam,Es...Capacity building – env. business training,ind,0.0
Vietnam,Es...Capacity building – think tanks,ind,0.038
Vietnam,Es...Global rank,rank,13.0
Vietnam,Es...Regional rank,rank,4.0
Sudafrica,Puntaje,score,1.841
Sudafrica,Marco Propicio,param,0.991
Sudafrica,Es...Clean energy policies,ind,0.246
Sudafrica,Es...Power sector structure,ind,0.063
Sudafrica,Es...Distributed energy regulatory framework,ind,0.0
Sudafrica,Es...Clean energy rural electrification,ind,0.04
Sudafrica,Es...Energy access policies,ind,0.0
Sudafrica,Es...Policy barriers,ind,0.01
Sudafrica,Es...Clean energy installed capacity,ind,0.003
Sudafrica,Es...Growth rate of installed capacity,ind,0.001
Sudafrica,Es...Clean energy electricity generation,ind,0.001
Sudafrica,Es...Growth rate of electricity generation,ind,0.002
Sudafrica,Es...Biofuels production,ind,0.0
Sudafrica,Es...Growth rate biofuels production,ind,0.0
Sudafrica,Es...Average electricity spot prices,ind,0.0
Sudafrica,Es...Average retail electricity prices,ind,0.029
Sudafrica,Es...Average residential electricity prices,ind,0.0
Sudafrica,Es...Average commercial electricity prices,ind,0.0
Sudafrica,Es...Average industrial electricity prices,ind,0.0
Sudafrica,Es...Average kerosene prices,ind,0.0
Sudafrica,Es...Average diesel prices,ind,0.0
Sudafrica,Es...Growth rate of power demand,ind,0.0
Sudafrica,Es...Electrification rate,ind,0.002
Sudafrica,Es...Population using solid fuels for cooking,ind,0.0
Sudafrica,Financiamiento y Inversión,param,1.485
Sudafrica,Es...Clean energy investments,ind,0.032
Sudafrica,Es...Growth rate of clean energy investments,ind,0.184
Sudafrica,Es...Asset finance investments,ind,0.0
Sudafrica,Es...Corporate finance investments,ind,0.0
Sudafrica,Es...VC/PE investments,ind,0.0
Sudafrica,"Es...Loans, grants, grant programs",ind,0.0
Sudafrica,Es...Local investments,ind,0.121
Sudafrica,Es...Number of Green MFI,ind,0.0
Sudafrica,Es...Green micro-loans,ind,0.0
Sudafrica,Es...Green micro-borrowers,ind,0.0
Sudafrica,Es...Average cost of green micro debt,ind,0.0
Sudafrica,Es...Average cost of debt,ind,0.064
Sudafrica,Es...Swap rate,ind,0.044
Sudafrica,Cadenas de valor,param,3.882
Sudafrica,Es...Financial institutions in clean energy,ind,0.188
Sudafrica,Es...Value chains by clean energy sector,ind,0.207
Sudafrica,Es...Distributed clean energy value chains by sector,ind,0.0
Sudafrica,Es...Clean energy service providers,ind,0.188
Sudafrica,Es...Distributed clean energy service providers,ind,0.0
Sudafrica,Gestión de GEI,param,2.78
Sudafrica,Es...Carbon offsets historical activity,ind,0.075
Sudafrica,Es...CDM risk,ind,0.012
Sudafrica,Es...Carbon offsets future potential,ind,0.019
Sudafrica,Es...GHG emissions reduction target,ind,0.056
Sudafrica,Es...GHG country registry,ind,0.056
Sudafrica,Es...GHG market-based instruments,ind,0.0
Sudafrica,Es...PMR & NAMA,ind,0.047
Sudafrica,Es...Voluntary GHG reporting by corporates,ind,0.002
Sudafrica,Es...Investor pressure – PRI signatories,ind,0.036
Sudafrica,Es...Corporate energy efficiency initiatives,ind,0.018
Sudafrica,Es...Corporate emission reduction policies,ind,0.019
Sudafrica,Es...Capacity building – env. business training,ind,0.038
Sudafrica,Es...Capacity building – think tanks,ind,0.038
Sudafrica,Es...Global rank,rank,4.0
Sudafrica,Es...Regional rank,rank,1.0
Zambia,Puntaje,score,1.023
Zambia,Marco Propicio,param,0.909
Zambia,Es...Clean energy policies,ind,0.031
Zambia,Es...Power sector structure,ind,0.049
Zambia,Es...Distributed energy regulatory framework,ind,0.058
Zambia,Es...Clean energy rural electrification,ind,0.04
Zambia,Es...Energy access policies,ind,0.056
Zambia,Es...Policy barriers,ind,0.004
Zambia,Es...Clean energy installed capacity,ind,0.014
Zambia,Es...Growth rate of installed capacity,ind,0.0
Zambia,Es...Clean energy electricity generation,ind,0.009
Zambia,Es...Growth rate of electricity generation,ind,0.003
Zambia,Es...Biofuels production,ind,0.0
Zambia,Es...Growth rate biofuels production,ind,0.0
Zambia,Es...Average electricity spot prices,ind,0.0
Zambia,Es...Average retail electricity prices,ind,0.011
Zambia,Es...Average residential electricity prices,ind,0.0
Zambia,Es...Average commercial electricity prices,ind,0.0
Zambia,Es...Average industrial electricity prices,ind,0.0
Zambia,Es...Average kerosene prices,ind,0.027
Zambia,Es...Average diesel prices,ind,0.023
Zambia,Es...Growth rate of power demand,ind,0.015
Zambia,Es...Electrification rate,ind,0.007
Zambia,Es...Population using solid fuels for cooking,ind,0.017
Zambia,Financiamiento y Inversión,param,0.369
Zambia,Es...Clean energy investments,ind,0.012
Zambia,Es...Growth rate of clean energy investments,ind,0.0
Zambia,Es...Asset finance investments,ind,0.0
Zambia,Es...Corporate finance investments,ind,0.0
Zambia,Es...VC/PE investments,ind,0.0
Zambia,"Es...Loans, grants, grant programs",ind,0.0
Zambia,Es...Local investments,ind,0.0
Zambia,Es...Number of Green MFI,ind,0.0
Zambia,Es...Green micro-loans,ind,0.0
Zambia,Es...Green micro-borrowers,ind,0.0
Zambia,Es...Average cost of green micro debt,ind,0.0
Zambia,Es...Average cost of debt,ind,0.057
Zambia,Es...Swap rate,ind,0.041
Zambia,Cadenas de valor,param,2.319
Zambia,Es...Financial institutions in clean energy,ind,0.03
Zambia,Es...Value chains by clean energy sector,ind,0.036
Zambia,Es...Distributed clean energy value chains by sector,ind,0.094
Zambia,Es...Clean energy service providers,ind,0.06
Zambia,Es...Distributed clean energy service providers,ind,0.129
Zambia,Gestión de GEI,param,1.34
Zambia,Es...Carbon offsets historical activity,ind,0.15
Zambia,Es...CDM risk,ind,0.038
Zambia,Es...Carbon offsets future potential,ind,0.014
Zambia,Es...GHG emissions reduction target,ind,0.0
Zambia,Es...GHG country registry,ind,0.0
Zambia,Es...GHG market-based instruments,ind,0.0
Zambia,Es...PMR & NAMA,ind,0.0
Zambia,Es...Voluntary GHG reporting by corporates,ind,0.0
Zambia,Es...Investor pressure – PRI signatories,ind,0.0
Zambia,Es...Corporate energy efficiency initiatives,ind,0.0
Zambia,Es...Corporate emission reduction policies,ind,0.0
Zambia,Es...Capacity building – env. business training,ind,0.0
Zambia,Es...Capacity building – think tanks,ind,0.0
Zambia,Es...Global rank,rank,31.0
Zambia,Es...Regional rank,rank,10.0
Zimbabue,Puntaje,score,0.755
Zimbabue,Marco Propicio,param,0.846
Zimbabue,Es...Clean energy policies,ind,0.059
Zimbabue,Es...Power sector structure,ind,0.022
Zimbabue,Es...Distributed energy regulatory framework,ind,0.053
Zimbabue,Es...Clean energy rural electrification,ind,0.04
Zimbabue,Es...Energy access policies,ind,0.044
Zimbabue,Es...Policy barriers,ind,0.006
Zimbabue,Es...Clean energy installed capacity,ind,0.011
Zimbabue,Es...Growth rate of installed capacity,ind,0.0
Zimbabue,Es...Clean energy electricity generation,ind,0.008
Zimbabue,Es...Growth rate of electricity generation,ind,0.003
Zimbabue,Es...Biofuels production,ind,0.005
Zimbabue,Es...Growth rate biofuels production,ind,0.0
Zimbabue,Es...Average electricity spot prices,ind,0.0
Zimbabue,Es...Average retail electricity prices,ind,0.022
Zimbabue,Es...Average residential electricity prices,ind,0.0
